listing_id,fit_init,variability_init,activity_init,reviews_pq,price_log,superhost,amenity_count,sentiment,entry_qtr,lifetime,censored,district,is_tourist,entry_q
962921244450829305,0.8404509133333334,0.2000627404389967,7.7148807967372335,9.0,5.529429087511423,1,11.0,0.04995277187311713,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
962947951295036917,0.81131976,0.2920236602458228,7.714058424131975,10.75,5.680172609017068,1,9.0,0.019177723779210624,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
962950211253630664,0.7923528700000001,0.2033657426309807,7.707144912641172,10.0,5.602118820879701,1,8.0,0.05242847136185047,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
965065707407457243,1.086509975,0.3202887851961302,7.705873207626849,13.25,7.133295954896068,1,41.0,0.0366414540733605,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
968032750772868752,1.2441141,0.2894023495514168,5.350310034840739,6.5,6.85751406254539,0,34.0,0.056223601645063875,2023Q3,8,1,Central & Western,1,2023Q3
968860232916855090,1.2894461175,0.170898944309028,5.347091052472224,11.25,6.656726524178391,1,43.0,0.03801139881596032,2023Q4,7,1,Central & Western,1,2023Q4
974317387304888150,1.3322762333333333,0.3088919369898707,7.708711148056307,6.75,7.011213987350367,1,39.0,0.011094230093003825,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
975757897903674398,1.1970261,0.1581442452581608,7.715718740785029,7.0,5.5093883366279774,0,20.0,0.0288578055877577,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
975761720264236779,1.09568675,0.0799108974687017,7.716510495259827,5.0,5.5093883366279774,0,20.0,0.024071407393048076,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
980341521824195412,1.3419329,0.299054066629796,7.708469954645238,22.5,6.003887067106539,1,39.0,0.03312618221870953,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
981904334089863456,0.7748245333333333,0.3267885762546444,3.7480485955131346,8.0,6.327936783729195,0,35.0,0.023613886869504375,2023Q4,7,1,Sham Shui Po,0,2023Q4
982447669424747177,1.1477169075,0.1457579530027344,7.714193376901784,10.5,6.572282542694008,0,23.0,0.0310730229418949,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
984490411276195970,1.11354545,0.2001973873123953,7.715366031705146,7.75,7.050122520269059,1,23.0,0.0376034882184474,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
986554160014810082,1.567857875,0.1766084914945987,7.712197442689694,14.75,7.404887575616125,1,28.0,0.049670680210443026,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
988853714324640041,1.236709335,0.2257810879743054,5.955857388115723,14.25,5.3981627015177525,0,8.0,0.0212194823647583,2023Q4,7,1,Wan Chai,1,2023Q4
989439373557647500,0.8656198975,0.085737697835699,5.340059647436555,12.25,7.313886831633462,1,46.0,0.05139655448046548,2023Q4,7,1,Central & Western,1,2023Q4
992446327096249817,1.0252123,0.0602126027097602,7.716786911984064,4.75,5.8888779583328805,0,18.0,0.062136461969128726,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
994658817311204545,0.7815402300000001,0.1732392354926585,7.715906644741337,6.25,6.898714534329988,0,25.0,0.023570908126833753,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
996160794417275615,0.9974649000000001,0.2798294777907504,5.975329666823464,6.5,6.641182169740591,1,12.0,0.046220693093046425,2023Q4,7,1,Wan Chai,1,2023Q4
1005682343180416923,1.21341585,0.2482992000224922,7.710359335209001,19.0,5.934894195619588,1,40.0,0.044285925784751774,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1006528261037885108,1.223052925,0.1794983967567347,7.713521074483471,11.5,6.762729506931879,1,30.0,0.041979500288980426,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1007548213232956209,1.032829425,0.201919785704619,7.713151238779481,12.5,7.255591274253665,1,54.0,0.041406215604226575,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1010030372277710473,1.35136185,0.2685444639167278,7.716664448448487,4.75,5.0238805208462765,0,26.0,0.025801777234788277,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1010782043452327354,1.3042193499999999,0.062400265182956,5.347334506388138,10.75,6.637258031284457,0,25.0,0.07769147970754661,2023Q4,7,1,Central & Western,1,2023Q4
1018758093599815683,1.0774734333333333,0.2502540698058733,7.715620736702129,7.25,6.994849985833071,0,14.0,0.023324601445889374,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1020169768576348366,1.1287145,0.3447657122548138,7.710270222883867,18.75,6.371611847231857,1,35.0,0.028731080046167125,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1020934927242267398,1.138189,0.2314172156296733,7.713983311399025,11.0,7.173958319756794,0,30.0,0.0263850538041415,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1022725360326321808,1.1018204375,0.3960077399294587,7.712053933327211,14.75,6.345636360828596,1,38.0,0.0403695387771789,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
1029601830259761470,0.9046634399999999,0.3636020761412759,7.714911788572686,8.75,7.244941546337007,0,26.0,0.012708906239425525,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
